x,y,z,avg_M_x,avg_M_y,avg_M_z,avg_M_tot,
520,5,0,0,-19.08,-23.22,-27,40.401
521,5,0,0,-19.68,-22.92,-27.18,40.637
522,5,0,0,-20.04,-22.68,-26.88,40.479
523,5,0,0,-20.34,-22.74,-26.94,40.701
524,5,0,0,-20.46,-22.8,-26.88,40.755
525,5,0,0,-19.8,-23.1,-27.18,40.797
526,5,0,0,-19.44,-23.16,-27.54,40.899
527,5,0,0,-19.08,-22.74,-27.72,40.615
528,5,0,0,-19.02,-22.56,-28.02,40.692
529,5,0,0,-19.2,-22.26,-28.02,40.611
530,5,0,0,-19.38,-22.14,-27.84,40.507
531,5,0,0,-19.32,-22.56,-27.66,40.587
532,5,0,0,-19.08,-22.68,-27.54,40.458
533,5,0,0,-19.44,-22.86,-27,40.367
534,5,0,0,-19.44,-23.1,-26.94,40.463
535,5,0,0,-19.38,-22.92,-26.94,40.332
536,5,0,0,-19.98,-22.74,-26.58,40.284
537,5,0,0,-19.74,-22.8,-26.94,40.438
538,5,0,0,-19.56,-22.8,-27.06,40.431
539,5,0,0,-19.74,-22.68,-27.36,40.652
540,5,0,0,-19.74,-22.62,-27.66,40.822
541,5,0,0,-19.68,-22.68,-27.54,40.745
542,5,0,0,-19.38,-22.68,-27.9,40.846
543,5,0,0,-19.26,-22.56,-27.42,40.395
544,5,0,0,-18.78,-22.8,-27.3,40.222
545,5,0,0,-18.84,-22.68,-27.3,40.182
546,5,0,0,-19.62,-22.38,-27.24,40.346
547,5,0,0,-19.92,-22.32,-27.72,40.785
548,5,0,0,-19.86,-22.26,-28.08,40.968
549,5,0,0,-19.74,-22.26,-28.2,40.993
550,5,0,0,-19.44,-22.5,-27.78,40.693
551,5,0,0,-18.96,-22.5,-27.24,40.097
552,5,0,0,-19.02,-22.5,-27.06,40.003
553,5,0,0,-19.02,-22.26,-27,39.828
554,5,0,0,-18.84,-22.32,-26.94,39.735
555,5,0,0,-19.2,-22.38,-27.06,40.022
556,5,0,0,-18.9,-22.38,-27,39.838
557,5,0,0,-18.9,-22.86,-26.94,40.069
558,5,0,0,-19.02,-22.74,-27.24,40.26
559,5,0,0,-19.08,-22.98,-27.42,40.546
560,5,0,0,-19.38,-23.22,-27.54,40.905
561,5,0,0,-19.56,-22.68,-27.78,40.85
562,5,0,0,-19.56,-22.8,-27.78,40.917
563,5,0,0,-19.56,-22.56,-27.48,40.58
564,5,0,0,-19.56,-22.14,-27.42,40.307
565,5,0,0,-19.2,-22.5,-27,40.049
566,5,0,0,-18.9,-22.56,-27.12,40.021
567,5,0,0,-19.02,-22.5,-27.3,40.166
568,5,0,0,-19.14,-22.68,-27.48,40.446
569,5,0,0,-19.32,-22.5,-27.42,40.39
570,5,0,0,-19.38,-22.5,-27.54,40.5
571,5,0,0,-19.14,-22.8,-27.54,40.554
572,5,0,0,-19.08,-22.68,-27.24,40.255
573,5,0,0,-19.02,-22.86,-27.3,40.369
574,5,0,0,-19.2,-22.8,-26.94,40.178
575,5,0,0,-19.26,-22.44,-26.76,39.882
576,5,0,0,-19.14,-22.62,-27,40.087
577,5,0,0,-19.5,-22.86,-26.76,40.236
578,5,0,0,-19.14,-22.8,-26.94,40.149
579,5,0,0,-19.38,-23.04,-27.3,40.641
580,5,0,0,-19.74,-23.1,-27.6,41.049
581,5,0,0,-19.56,-22.62,-27.9,40.898
582,5,0,0,-20.16,-22.74,-27.96,41.295
583,5,0,0,-20.16,-22.86,-27.66,41.159
584,5,0,0,-20.16,-22.62,-27.6,40.986
585,5,0,0,-20.04,-22.26,-27.6,40.729
586,5,0,0,-19.8,-22.26,-27.18,40.327
587,5,0,0,-19.56,-22.08,-27.24,40.151
588,5,0,0,-19.68,-22.08,-27.06,40.088
589,5,0,0,-19.74,-22.56,-27.12,40.424
590,5,0,0,-19.44,-22.44,-27.66,40.578
591,5,0,0,-19.5,-22.56,-27.84,40.795
592,5,0,0,-19.08,-22.5,-27.72,40.481
593,5,0,0,-18.6,-22.02,-27.72,39.99
594,5,0,0,-19.2,-22.08,-27.36,40.059
595,5,0,0,-19.26,-22.08,-27.36,40.088
596,5,0,0,-19.38,-22.5,-27.48,40.46
597,5,0,0,-19.5,-23.04,-27.72,40.982
598,5,0,0,-19.02,-23.1,-27.78,40.83
599,5,0,0,-18.66,-23.1,-27.96,40.787
600,6,0,0,-17.64,-24.84,-23.28,38.343
601,6,0,0,-17.7,-24.48,-23.58,38.322
602,6,0,0,-17.88,-24.3,-23.94,38.514
603,6,0,0,-17.94,-24.18,-24.42,38.767
604,6,0,0,-18,-24.06,-24.66,38.872
605,6,0,0,-17.76,-23.88,-24.78,38.726
606,6,0,0,-17.52,-23.76,-24.66,38.466
607,6,0,0,-17.58,-24.06,-24.48,38.564
608,6,0,0,-17.4,-24,-24.66,38.56
609,6,0,0,-17.16,-24.24,-24.66,38.603
610,6,0,0,-17.28,-24.18,-24.36,38.428
611,6,0,0,-17.04,-24,-24.3,38.169
612,6,0,0,-17.16,-23.82,-24.18,38.033
613,6,0,0,-17.64,-24,-23.7,38.064
614,6,0,0,-17.52,-24,-23.76,38.046
615,6,0,0,-17.46,-23.94,-23.94,38.093
616,6,0,0,-17.64,-24.24,-23.94,38.365
617,6,0,0,-17.28,-24.24,-24.48,38.541
618,6,0,0,-17.04,-24.18,-24.24,38.244
619,6,0,0,-17.4,-24.48,-24.06,38.483
620,6,0,0,-17.04,-24.12,-24.06,38.092
621,6,0,0,-17.28,-24,-23.94,38.049
622,6,0,0,-17.4,-23.88,-24.12,38.142
623,6,0,0,-17.28,-24.06,-24.12,38.2
624,6,0,0,-17.28,-24.72,-24.18,38.657
625,6,0,0,-17.22,-24.9,-23.94,38.596
626,6,0,0,-17.34,-25.14,-24.06,38.879
627,6,0,0,-17.46,-24.66,-24.06,38.624
628,6,0,0,-17.46,-24.6,-24.18,38.661
629,6,0,0,-17.52,-24.36,-24.24,38.574
630,6,0,0,-17.46,-24.54,-24.24,38.661
631,6,0,0,-17.52,-24.84,-24.24,38.879
632,6,0,0,-17.76,-24.48,-24.24,38.759
633,6,0,0,-17.94,-24.24,-24.36,38.766
634,6,0,0,-17.52,-24.18,-24.3,38.498
635,6,0,0,-17.16,-24,-24.12,38.108
636,6,0,0,-16.92,-24.12,-23.82,37.887
637,6,0,0,-16.74,-24.24,-23.94,37.96
638,6,0,0,-16.86,-23.94,-24.18,37.974
639,6,0,0,-16.98,-24.12,-24,38.028
640,6,0,0,-16.8,-23.82,-24.12,37.834
641,6,0,0,-16.32,-23.7,-23.76,37.317
642,6,0,0,-16.56,-23.94,-23.88,37.651
643,6,0,0,-16.56,-23.88,-24.18,37.804
644,6,0,0,-16.74,-24.06,-24.54,38.227
645,6,0,0,-16.74,-23.88,-24.72,38.23
646,6,0,0,-16.74,-23.88,-24.72,38.23
647,6,0,0,-16.8,-23.34,-24.48,37.766
648,6,0,0,-16.62,-23.58,-24.3,37.719
649,6,0,0,-16.92,-23.64,-24.24,37.851
650,6,0,0,-16.8,-23.4,-24,37.494
651,6,0,0,-16.62,-23.64,-24.3,37.757
652,6,0,0,-16.5,-23.52,-24,37.436
653,6,0,0,-16.44,-23.58,-24.36,37.679
654,6,0,0,-16.2,-23.52,-24.48,37.615
655,6,0,0,-16.38,-23.22,-24.6,37.585
656,6,0,0,-16.38,-23.28,-24.72,37.701
657,6,0,0,-16.26,-22.92,-24.6,37.348
658,6,0,0,-16.74,-23.4,-24.6,37.854
659,6,0,0,-16.8,-23.7,-24.78,38.183
660,6,0,0,-16.98,-23.82,-24.78,38.337
661,6,0,0,-17.28,-24.06,-24.72,38.582
662,6,0,0,-16.86,-23.82,-25.02,38.44
663,6,0,0,-16.86,-23.7,-24.78,38.21
664,6,0,0,-16.8,-23.46,-24.42,37.801
665,6,0,0,-16.68,-23.58,-24.3,37.746
666,6,0,0,-17.28,-23.4,-23.58,37.446
667,6,0,0,-17.46,-23.52,-23.76,37.717
668,6,0,0,-17.28,-23.52,-24.24,37.939
669,6,0,0,-16.98,-23.64,-24.06,37.763
670,6,0,0,-16.56,-24,-24.54,38.111
671,6,0,0,-16.26,-23.94,-24.36,37.828
672,6,0,0,-16.32,-23.76,-24.3,37.701
673,6,0,0,-16.86,-23.52,-24.42,37.865
674,6,0,0,-16.8,-23.16,-24.42,37.616
675,6,0,0,-16.92,-23.16,-24.36,37.631
676,6,0,0,-17.28,-23.22,-24.3,37.792
677,6,0,0,-17.16,-23.22,-24.78,38.048
678,6,0,0,-17.82,-23.22,-24.96,38.467
679,6,0,0,-18.18,-23.46,-24.96,38.78
680,6,0,0,-18.18,-23.58,-25.02,38.891
681,6,0,0,-18.06,-23.64,-24.6,38.603
682,6,0,0,-17.46,-23.7,-24.12,38.057
683,6,0,0,-17.34,-23.34,-24.36,37.932
684,6,0,0,-17.34,-23.34,-24.42,37.971
685,6,0,0,-17.52,-23.16,-24.42,37.943
686,6,0,0,-17.58,-23.46,-24.72,38.347
687,6,0,0,-16.86,-23.4,-24.36,37.752
688,6,0,0,-16.92,-23.4,-24.06,37.586
689,6,0,0,-16.98,-23.7,-24.06,37.801
690,6,0,0,-17.22,-23.88,-24.12,38.06
691,6,0,0,-17.46,-24.12,-24.24,38.395
692,6,0,0,-17.28,-24.36,-24.72,38.77
693,6,0,0,-17.16,-23.82,-24.78,38.418
694,6,0,0,-17.28,-23.7,-24.84,38.436
695,6,0,0,-17.4,-23.82,-24.96,38.641
696,6,0,0,-17.52,-23.58,-24.66,38.355
697,6,0,0,-17.64,-23.94,-24.84,38.747
698,6,0,0,-17.22,-23.4,-25.02,38.342
699,6,0,0,-17.52,-23.16,-25.08,38.371
700,7,0,0,-21.6,-25.8,-24.42,41.576
701,7,0,0,-21.72,-25.8,-24.48,41.673
702,7,0,0,-21.54,-25.62,-24.24,41.327
703,7,0,0,-20.94,-25.44,-24.54,41.084
704,7,0,0,-21.48,-25.26,-24.54,41.251
705,7,0,0,-21.48,-25.32,-24.48,41.252
706,7,0,0,-21.42,-25.32,-25.2,41.653
707,7,0,0,-21.42,-25.08,-25.2,41.507
708,7,0,0,-21.12,-25.38,-25.38,41.645
709,7,0,0,-20.76,-25.38,-25.08,41.281
710,7,0,0,-20.76,-25.44,-24.72,41.1
711,7,0,0,-20.76,-25.56,-24.66,41.139
712,7,0,0,-20.64,-25.5,-24.66,41.041
713,7,0,0,-20.64,-25.62,-24.84,41.224
714,7,0,0,-20.7,-25.26,-24.84,41.031
715,7,0,0,-20.88,-25.14,-24.6,40.904
716,7,0,0,-20.82,-25.14,-24.54,40.838
717,7,0,0,-20.88,-25.2,-24.84,41.086
718,7,0,0,-20.88,-25.32,-24.66,41.051
719,7,0,0,-20.7,-25.68,-24.96,41.364
720,7,0,0,-21,-25.26,-25.2,41.402
721,7,0,0,-21.06,-24.84,-24.78,40.922
722,7,0,0,-21.3,-25.02,-25.14,41.373
723,7,0,0,-21.54,-24.84,-24.84,41.207
724,7,0,0,-21.48,-25.02,-24.66,41.177
725,7,0,0,-21.36,-25.26,-24.84,41.368
726,7,0,0,-21.36,-25.02,-24.24,40.864
727,7,0,0,-21.12,-24.78,-24.54,40.771
728,7,0,0,-21.06,-24.84,-24.54,40.777
729,7,0,0,-21.48,-24.84,-24.6,41.031
730,7,0,0,-21.36,-24.78,-24.66,40.968
731,7,0,0,-21.54,-24.84,-24.72,41.135
732,7,0,0,-21.6,-24.36,-24.9,40.988
733,7,0,0,-21.36,-24.12,-24.96,40.756
734,7,0,0,-21.36,-24.12,-25.08,40.829
735,7,0,0,-21.36,-23.76,-25.02,40.581
736,7,0,0,-21.36,-24.06,-24.78,40.61
737,7,0,0,-21.12,-24.42,-24.72,40.663
738,7,0,0,-21,-24.48,-24.72,40.637
739,7,0,0,-21.36,-24.72,-24.78,41.005
740,7,0,0,-21.12,-24.54,-24.78,40.771
741,7,0,0,-21.18,-24.36,-24.96,40.804
742,7,0,0,-21.06,-24.42,-25.26,40.963
743,7,0,0,-20.76,-24.36,-25.44,40.885
744,7,0,0,-20.82,-24.42,-25.32,40.877
745,7,0,0,-21.12,-24.24,-25.02,40.739
746,7,0,0,-21.66,-23.94,-24.9,40.771
747,7,0,0,-21.54,-23.58,-24.72,40.386
748,7,0,0,-21.66,-23.7,-24.72,40.521
749,7,0,0,-21.66,-23.82,-24.84,40.664
750,7,0,0,-21.48,-23.4,-24.96,40.397
751,7,0,0,-21.6,-23.52,-25.14,40.642
752,7,0,0,-21.66,-23.1,-25.32,40.545
753,7,0,0,-21.54,-22.92,-25.56,40.529
754,7,0,0,-21.6,-22.92,-25.62,40.599
755,7,0,0,-21.84,-22.98,-25.56,40.723
756,7,0,0,-21.48,-23.22,-25.68,40.743
757,7,0,0,-21.54,-23.22,-25.32,40.549
758,7,0,0,-21.42,-23.7,-25.32,40.763
759,7,0,0,-21.24,-23.76,-25.32,40.704
760,7,0,0,-21.54,-24,-25.44,41.075
761,7,0,0,-21.72,-24,-25.74,41.356
762,7,0,0,-21.72,-23.52,-25.08,40.669
763,7,0,0,-21.9,-23.64,-24.96,40.761
764,7,0,0,-22.08,-23.28,-24.72,40.504
765,7,0,0,-22.32,-23.22,-24.36,40.383
766,7,0,0,-22.26,-23.82,-25.02,41.096
767,7,0,0,-22.26,-23.52,-24.72,40.74
768,7,0,0,-22.26,-24,-25.02,41.201
769,7,0,0,-22.02,-23.94,-25.32,41.22
770,7,0,0,-21.9,-24,-25.5,41.302
771,7,0,0,-21.84,-24.06,-25.68,41.417
772,7,0,0,-21.9,-23.76,-25.68,41.275
773,7,0,0,-21.72,-24,-25.62,41.281
774,7,0,0,-22.14,-23.52,-25.38,41.079
775,7,0,0,-22.08,-23.76,-25.32,41.148
776,7,0,0,-21.96,-23.76,-24.84,40.79
777,7,0,0,-21.9,-23.4,-24.78,40.512
778,7,0,0,-21.36,-23.58,-25.08,40.513
779,7,0,0,-21.42,-23.52,-25.14,40.547
780,7,0,0,-21.12,-23.7,-25.62,40.794
781,7,0,0,-21.18,-24.24,-25.92,41.328
782,7,0,0,-21.18,-23.94,-25.44,40.852
783,7,0,0,-21,-23.94,-25.68,40.909
784,7,0,0,-21.3,-24,-25.26,40.838
785,7,0,0,-21.3,-23.7,-25.2,40.625
786,7,0,0,-21.42,-23.94,-25.5,41.015
787,7,0,0,-21.3,-24.06,-25.5,41.022
788,7,0,0,-21.42,-23.82,-25.68,41.057
789,7,0,0,-21.66,-24.06,-25.62,41.285
790,7,0,0,-21.66,-24,-25.02,40.88
791,7,0,0,-21.66,-23.58,-25.08,40.672
792,7,0,0,-21.54,-23.4,-25.14,40.541
793,7,0,0,-21.3,-23.28,-25.14,40.344
794,7,0,0,-21.12,-23.4,-25.32,40.432
795,7,0,0,-21.48,-23.58,-25.44,40.8
796,7,0,0,-21.48,-23.7,-25.08,40.646
797,7,0,0,-21.84,-23.94,-24.9,40.867
798,7,0,0,-21.84,-24.12,-25.02,41.046
799,7,0,0,-21.6,-23.94,-24.48,40.484
800,8,0,0,-21.78,-23.16,-26.4,41.324
801,8,0,0,-22.26,-22.8,-26.52,41.457
802,8,0,0,-22.44,-22.56,-26.52,41.422
803,8,0,0,-22.62,-22.74,-26.58,41.657
804,8,0,0,-22.74,-23.22,-26.46,41.91
805,8,0,0,-22.44,-23.1,-26.52,41.719
806,8,0,0,-22.38,-23.4,-26.64,41.93
807,8,0,0,-22.38,-23.4,-26.52,41.854
808,8,0,0,-22.68,-23.22,-26.16,41.688
809,8,0,0,-22.86,-23.4,-26.22,41.924
810,8,0,0,-22.86,-23.1,-26.16,41.72
811,8,0,0,-22.86,-22.92,-26.4,41.772
812,8,0,0,-22.44,-22.86,-26.34,41.472
813,8,0,0,-22.26,-22.8,-25.86,41.038
814,8,0,0,-21.96,-23.1,-25.86,41.044
815,8,0,0,-21.72,-22.92,-25.86,40.815
816,8,0,0,-22.08,-23.4,-25.92,41.315
817,8,0,0,-22.44,-23.46,-25.92,41.542
818,8,0,0,-22.38,-23.28,-25.86,41.371
819,8,0,0,-22.32,-23.58,-25.56,41.322
820,8,0,0,-22.14,-23.4,-25.5,41.085
821,8,0,0,-22.14,-23.1,-25.56,40.952
822,8,0,0,-22.74,-23.04,-25.56,41.246
823,8,0,0,-22.86,-23.22,-25.38,41.302
824,8,0,0,-23.1,-23.04,-25.44,41.372
825,8,0,0,-23.04,-23.58,-25.44,41.642
826,8,0,0,-22.74,-23.94,-25.62,41.793
827,8,0,0,-22.74,-23.58,-25.92,41.773
828,8,0,0,-22.8,-23.46,-25.86,41.701
829,8,0,0,-22.56,-23.16,-26.34,41.703
830,8,0,0,-22.32,-22.86,-26.04,41.217
831,8,0,0,-22.26,-23.16,-25.8,41.201
832,8,0,0,-22.26,-23.16,-25.68,41.126
833,8,0,0,-21.96,-23.46,-25.44,40.985
834,8,0,0,-22.08,-23.46,-25.74,41.236
835,8,0,0,-22.38,-22.98,-25.92,41.241
836,8,0,0,-22.2,-23.28,-26.1,41.425
837,8,0,0,-22.5,-23.16,-26.34,41.671
838,8,0,0,-22.68,-23.28,-26.16,41.722
839,8,0,0,-22.38,-23.52,-25.68,41.395
840,8,0,0,-22.14,-23.28,-25.62,41.092
841,8,0,0,-22.32,-23.16,-25.8,41.234
842,8,0,0,-22.14,-23.04,-25.86,41.107
843,8,0,0,-22.26,-23.04,-25.8,41.134
844,8,0,0,-22.5,-23.28,-25.74,41.361
845,8,0,0,-22.2,-23.52,-25.32,41.075
846,8,0,0,-22.56,-23.46,-25.2,41.163
847,8,0,0,-22.86,-23.64,-25.5,41.613
848,8,0,0,-22.86,-23.64,-25.62,41.687
849,8,0,0,-23.34,-23.46,-25.26,41.632
850,8,0,0,-23.16,-23.7,-25.32,41.703
851,8,0,0,-22.98,-23.58,-25.44,41.609
852,8,0,0,-22.92,-23.4,-25.14,41.291
853,8,0,0,-22.68,-23.4,-25.62,41.453
854,8,0,0,-22.56,-23.16,-25.56,41.215
855,8,0,0,-22.56,-23.4,-25.2,41.128
856,8,0,0,-22.8,-23.34,-25.86,41.633
857,8,0,0,-23.04,-23.22,-25.68,41.587
858,8,0,0,-22.98,-23.22,-25.68,41.554
859,8,0,0,-22.98,-22.92,-26.04,41.611
860,8,0,0,-23.04,-23.04,-25.68,41.487
861,8,0,0,-22.92,-23.52,-25.92,41.837
862,8,0,0,-22.92,-23.94,-26.22,42.26
863,8,0,0,-22.86,-24,-26.64,42.524
864,8,0,0,-22.62,-23.82,-26.4,42.143
865,8,0,0,-22.62,-23.28,-26.22,41.727
866,8,0,0,-22.86,-23.16,-26.04,41.678
867,8,0,0,-22.74,-23.16,-25.8,41.462
868,8,0,0,-22.68,-23.16,-26.22,41.692
869,8,0,0,-22.44,-23.28,-26.22,41.629
870,8,0,0,-22.2,-23.28,-25.92,41.312
871,8,0,0,-22.08,-23.22,-25.44,40.913
872,8,0,0,-22.08,-23.34,-25.44,40.981
873,8,0,0,-22.14,-23.58,-25.68,41.3
874,8,0,0,-22.14,-23.34,-26.16,41.464
875,8,0,0,-22.32,-23.22,-26.4,41.645
876,8,0,0,-22.74,-23.22,-26.34,41.834
877,8,0,0,-22.86,-23.22,-26.1,41.749
878,8,0,0,-22.8,-23.4,-25.74,41.593
879,8,0,0,-22.92,-23.34,-25.92,41.736
880,8,0,0,-22.56,-23.82,-25.74,41.7
881,8,0,0,-22.68,-23.58,-25.68,41.592
882,8,0,0,-22.92,-23.64,-25.86,41.868
883,8,0,0,-22.8,-23.88,-25.56,41.754
884,8,0,0,-22.98,-23.34,-25.92,41.769
885,8,0,0,-22.62,-23.22,-25.8,41.43
886,8,0,0,-22.26,-23.22,-25.8,41.235
887,8,0,0,-22.44,-23.4,-26.46,41.848
888,8,0,0,-22.2,-23.4,-26.04,41.455
889,8,0,0,-22.38,-23.4,-26.22,41.664
890,8,0,0,-22.32,-22.92,-26.22,41.364
891,8,0,0,-21.96,-22.86,-26.16,41.099
892,8,0,0,-22.08,-22.86,-26.7,41.509
893,8,0,0,-22.2,-22.68,-26.82,41.552
894,8,0,0,-22.86,-23.22,-26.64,42.088
895,8,0,0,-23.1,-22.98,-26.16,41.786
896,8,0,0,-23.1,-23.22,-25.86,41.731
897,8,0,0,-23.1,-23.7,-25.74,41.927
898,8,0,0,-23.1,-23.58,-25.5,41.712
899,8,0,0,-22.98,-24,-25.92,42.142
900,9,0,0,-24.66,-23.82,-24.66,42.233
901,9,0,0,-24.12,-23.4,-24.66,41.683
902,9,0,0,-23.88,-23.1,-24.6,41.34
903,9,0,0,-23.4,-22.62,-24.54,40.761
904,9,0,0,-23.52,-22.92,-24.3,40.853
905,9,0,0,-23.94,-23.58,-24.36,41.504
906,9,0,0,-24.42,-24.12,-24.18,41.986
907,9,0,0,-24.66,-24.12,-23.94,41.988
908,9,0,0,-24.66,-24.24,-23.82,41.989
909,9,0,0,-24.54,-23.88,-23.64,41.609
910,9,0,0,-24.24,-23.4,-23.58,41.124
911,9,0,0,-24.24,-23.1,-23.76,41.058
912,9,0,0,-24.18,-23.22,-24.06,41.264
913,9,0,0,-24,-23.46,-24.12,41.33
914,9,0,0,-24.18,-23.7,-24.48,41.781
915,9,0,0,-24.24,-24.06,-24.54,42.056
916,9,0,0,-24.18,-23.94,-24.48,41.917
917,9,0,0,-24.48,-23.82,-24.6,42.093
918,9,0,0,-24.48,-23.82,-24.6,42.093
919,9,0,0,-24.48,-23.88,-24.66,42.162
920,9,0,0,-24.84,-24.12,-24.6,42.473
921,9,0,0,-24.9,-23.88,-24.42,42.268
922,9,0,0,-24.78,-23.94,-24.42,42.232
923,9,0,0,-24.84,-23.22,-24.6,41.968
924,9,0,0,-24.36,-22.86,-24.54,41.451
925,9,0,0,-24.18,-22.68,-24.42,41.175
926,9,0,0,-24.18,-22.14,-24.42,40.88
927,9,0,0,-24.06,-22.32,-24.24,40.8
928,9,0,0,-24.18,-22.38,-24.66,41.154
929,9,0,0,-24.18,-22.02,-25.02,41.177
930,9,0,0,-24.24,-22.02,-25.26,41.359
931,9,0,0,-24.42,-22.02,-25.68,41.721
932,9,0,0,-24.48,-21.6,-25.44,41.389
933,9,0,0,-24.66,-21.54,-25.26,41.354
934,9,0,0,-24.6,-20.82,-25.2,40.911
935,9,0,0,-24.9,-20.46,-25.14,40.873
936,9,0,0,-24.84,-20.46,-25.5,41.06
937,9,0,0,-24.78,-20.52,-25.86,41.278
938,9,0,0,-25.14,-20.64,-25.98,41.629
939,9,0,0,-24.66,-20.34,-25.56,40.929
940,9,0,0,-24.9,-20.1,-25.62,40.993
941,9,0,0,-24.96,-20.1,-25.86,41.179
942,9,0,0,-25.02,-20.28,-26.22,41.53
943,9,0,0,-25.2,-20.94,-26.52,42.153
944,9,0,0,-24.96,-21,-26.52,42.039
945,9,0,0,-24.6,-21.24,-25.92,41.571
946,9,0,0,-24.12,-21.12,-25.62,41.039
947,9,0,0,-24.12,-21,-25.32,40.791
948,9,0,0,-24.24,-21.12,-24.9,40.665
949,9,0,0,-24.48,-20.64,-25.2,40.747
950,9,0,0,-25.02,-20.94,-25.02,41.115
951,9,0,0,-25.14,-20.82,-25.32,41.311
952,9,0,0,-25.32,-20.7,-25.62,41.545
953,9,0,0,-25.2,-20.88,-25.68,41.599
954,9,0,0,-25.14,-20.94,-25.92,41.741
955,9,0,0,-25.26,-20.46,-25.86,41.538
956,9,0,0,-24.96,-20.46,-25.68,41.244
957,9,0,0,-25.38,-20.76,-25.68,41.648
958,9,0,0,-25.62,-20.52,-25.56,41.603
959,9,0,0,-25.8,-20.82,-25.68,41.935
960,9,0,0,-25.92,-20.94,-25.86,42.179
961,9,0,0,-26.1,-20.64,-25.5,41.922
962,9,0,0,-25.74,-21,-25.32,41.769
963,9,0,0,-25.56,-21.12,-25.02,41.538
964,9,0,0,-25.56,-21.12,-24.84,41.429
965,9,0,0,-25.68,-21.06,-25.14,41.653
966,9,0,0,-25.62,-20.52,-25.5,41.566
967,9,0,0,-25.2,-20.82,-25.56,41.495
968,9,0,0,-25.38,-20.58,-25.56,41.485
969,9,0,0,-24.84,-20.46,-25.56,41.097
970,9,0,0,-24.72,-20.7,-25.68,41.219
971,9,0,0,-25.14,-20.46,-25.8,41.428
972,9,0,0,-24.84,-20.52,-25.98,41.389
973,9,0,0,-25.08,-21.06,-25.62,41.58
974,9,0,0,-25.2,-21.18,-25.56,41.677
975,9,0,0,-25.32,-21.3,-25.8,41.958
976,9,0,0,-25.44,-21.06,-25.92,41.983
977,9,0,0,-25.62,-20.88,-26.34,42.263
978,9,0,0,-25.62,-20.58,-26.28,42.078
979,9,0,0,-25.02,-20.46,-25.92,41.43
980,9,0,0,-25.02,-20.94,-25.62,41.483
981,9,0,0,-24.78,-20.7,-25.32,41.032
982,9,0,0,-24.84,-20.88,-24.9,40.902
983,9,0,0,-25.26,-20.76,-24.96,41.134
984,9,0,0,-25.26,-20.82,-25.08,41.238
985,9,0,0,-25.44,-20.82,-25.38,41.531
986,9,0,0,-25.26,-20.82,-25.62,41.568
987,9,0,0,-25.14,-21.06,-25.44,41.506
988,9,0,0,-25.26,-21,-25.5,41.585
989,9,0,0,-24.84,-21.06,-25.32,41.251
990,9,0,0,-24.66,-21.24,-25.14,41.125
991,9,0,0,-24.66,-21,-25.62,41.298
992,9,0,0,-24.18,-20.94,-25.38,40.833
993,9,0,0,-23.94,-20.64,-25.62,40.688
994,9,0,0,-24.36,-20.22,-25.98,40.954
995,9,0,0,-24.36,-20.4,-25.98,41.043
996,9,0,0,-24.66,-20.58,-26.1,41.387
997,9,0,0,-25.14,-21.06,-25.92,41.802
998,9,0,0,-25.02,-21.24,-25.74,41.71
999,9,0,0,-25.08,-21,-25.38,41.402
1000,10,0,0,-23.46,-17.58,-24.48,38.193
1001,10,0,0,-23.46,-17.7,-24.42,38.21
1002,10,0,0,-23.4,-17.76,-24.54,38.278
1003,10,0,0,-23.28,-17.94,-24.84,38.482
1004,10,0,0,-23.58,-18.06,-24.66,38.604
1005,10,0,0,-23.64,-18,-25.02,38.844
1006,10,0,0,-24.06,-18,-25.02,39.101
1007,10,0,0,-24.36,-17.64,-25.08,39.161
1008,10,0,0,-24.18,-17.34,-24.78,38.722
1009,10,0,0,-24.48,-17.58,-24.96,39.132
1010,10,0,0,-23.82,-17.28,-24.42,38.24
1011,10,0,0,-23.82,-17.46,-24.24,38.208
1012,10,0,0,-23.64,-17.64,-24.66,38.447
1013,10,0,0,-23.7,-17.46,-24.6,38.363
1014,10,0,0,-24,-17.58,-24.9,38.795
1015,10,0,0,-24.18,-17.82,-25.2,39.208
1016,10,0,0,-24.48,-17.82,-25.14,39.355
1017,10,0,0,-24.24,-17.7,-24.96,39.037
1018,10,0,0,-24,-17.64,-25.14,38.977
1019,10,0,0,-23.88,-17.7,-25.14,38.93
1020,10,0,0,-23.64,-17.88,-24.78,38.634
1021,10,0,0,-23.28,-18.06,-24.72,38.46
1022,10,0,0,-23.7,-18.18,-24.66,38.734
1023,10,0,0,-23.58,-18.18,-24.36,38.47
1024,10,0,0,-23.88,-18.18,-24.6,38.806
1025,10,0,0,-24.12,-18.06,-24.54,38.861
1026,10,0,0,-24.12,-18.24,-24.6,38.982
1027,10,0,0,-23.82,-18.18,-24.6,38.769
1028,10,0,0,-23.52,-18.42,-24.42,38.585
1029,10,0,0,-23.46,-18.48,-24.36,38.539
1030,10,0,0,-23.4,-18.54,-24.24,38.456
1031,10,0,0,-24.06,-18.36,-24.3,38.813
1032,10,0,0,-24.48,-17.94,-24.42,38.954
1033,10,0,0,-24.72,-18.06,-24.42,39.161
1034,10,0,0,-24.6,-17.82,-24.54,39.05
1035,10,0,0,-24.36,-18.18,-24.24,38.878
1036,10,0,0,-24.6,-18.6,-24.54,39.412
1037,10,0,0,-24.6,-18.42,-24.78,39.478
