No,PC1,PC2,PC3,x,y
1515,-1.1033710574988294,0.9986309385634189,0.04551953458599867,15.0,0.0
1516,-0.908913757590665,1.3621849727659439,0.05429493044592393,15.0,0.0
1517,-1.1740874267451722,0.9198581193090102,-0.03805884980954155,15.0,0.0
1518,-1.1092285190711233,1.177442315295978,0.20987788917910732,15.0,0.0
1519,-1.1218250707689348,0.9752379478073847,0.12187787957735097,15.0,0.0
1520,-1.2144221878373493,0.7103055051325582,0.0295744564458007,15.0,0.0
1521,-0.8090720459734687,1.2469613116373448,-0.13134453020687487,15.0,0.0
1522,-1.1256827004637322,1.0212887275490838,0.07438232968946867,15.0,0.0
1523,-0.9010005562704715,1.1753027399009595,-0.10111852029677437,15.0,0.0
1524,-1.1602657933818636,1.0739379157798719,0.09858829102267241,15.0,0.0
1525,-1.261900317617772,0.9819095611568918,0.10625987962308248,15.0,0.0
1526,-1.034117664167673,1.3115718353329338,0.07180090332920386,15.0,0.0
1527,-1.0245827366065754,1.1455936209027742,0.10322894754450418,15.0,0.0
1528,-1.1195916797100982,1.110764674730253,0.09539635012996539,15.0,0.0
1529,-1.113144572669255,0.9782079815415425,0.022994641003040606,15.0,0.0
1530,-1.1181660398912572,1.0922188890916442,0.11448815277597646,15.0,0.0
1531,-1.001260044103009,1.0908915226583449,0.03757226380337075,15.0,0.0
1532,-1.054109686262047,1.0745512674002309,0.04572556063382782,15.0,0.0
1533,-1.068527029681907,1.1913009507518986,0.16059027238902823,15.0,0.0
1534,-0.931997580744562,1.1587259155497236,-0.07554117749658795,15.0,0.0
1535,-1.011626764235826,1.1389419558423208,0.15371722315684921,15.0,0.0
1536,-1.0394179246027075,1.2259142233073534,0.11621769500093104,15.0,0.0
1537,-0.9528370338031619,1.1464434993762214,-0.14938112304040696,15.0,0.0
1538,-1.1258912713884497,1.223522769039051,-0.019790270720276615,15.0,0.0
1539,-1.1840973069610377,1.124739842467457,0.09851150343113757,15.0,0.0
1540,-1.067096441524714,1.1006229621576955,-0.024507173193819565,15.0,0.0
1541,-1.02211954622536,1.2680656962431294,0.020649436456637416,15.0,0.0
1542,-1.0369249408004102,1.1329414705253862,-0.13519079822644353,15.0,0.0
1543,-1.0429380481399015,1.2722308737254675,0.06857450647938523,15.0,0.0
1544,-0.9272752722271463,1.0772563634313117,-0.13048261871540068,15.0,0.0
1545,-1.140911029103077,1.0947019352873548,-0.044008047344310186,15.0,0.0
1546,-1.2460085734564246,1.0884736763603915,0.08389808859509629,15.0,0.0
1547,-1.0387420245780516,1.1642077006857219,-0.09811156496307682,15.0,0.0
1548,-0.9291029022671182,1.3209126116644918,0.009662867826210952,15.0,0.0
1549,-1.1642256877393673,1.1394955405583334,0.03144679874130962,15.0,0.0
1550,-1.2122305835102356,1.2932298765218735,0.048262968238819925,15.0,0.0
1551,-0.9942969568130205,1.1483568017852184,0.02192043915475872,15.0,0.0
1552,-1.0639813253766426,1.053987266927884,0.023313181688122242,15.0,0.0
1553,-1.0724415342562597,1.0151545887793723,0.019971719512545283,15.0,0.0
1554,-0.9723760151159482,1.1943319254112543,0.13163891380752712,15.0,0.0
1555,-1.1712137868023156,1.0754766067567525,-0.08451112664446803,15.0,0.0
1556,-1.1544175693170244,1.1598663774203626,0.05381971731865931,15.0,0.0
1557,-1.2208892354555123,1.2443437369863795,0.054854823711263156,15.0,0.0
1558,-1.1367774757026066,1.0194300351211956,0.03278956491755447,15.0,0.0
1559,-0.9569750589349115,1.2315864182366927,-0.028873714405836526,15.0,0.0
1560,-1.235943058754949,0.8902334771918388,0.0788544984782873,15.0,0.0
1561,-0.9123325185454597,1.1830905947331685,-0.15238444944579355,15.0,0.0
1562,-0.9993174606637472,1.0367982124540176,-0.045715159994620724,15.0,0.0
1563,-0.9694932861162031,1.258170321416171,-0.09924415422552446,15.0,0.0
1564,-1.2326971492233034,1.0265578161439513,0.051930053129910836,15.0,0.0
1565,-1.2568005258792492,1.096686924274863,0.0323959376322156,15.0,0.0
1566,-1.0028921681556797,1.1094177753661396,0.018638032432647167,15.0,0.0
1567,-1.1714044894697437,1.3466251313909794,0.16682355958255035,15.0,0.0
1568,-0.9867802962405463,1.219286963327778,0.062026262241266394,15.0,0.0
1569,-0.9241473188919269,1.0667307043368908,0.019390866825710562,15.0,0.0
1570,-0.9458981493111724,1.2792212269908834,0.10494144537285588,15.0,0.0
1571,-1.050174157523963,0.9891233906511955,-0.07471568079229751,15.0,0.0
1572,-0.8810182174733929,1.275231184256289,0.09181839005889625,15.0,0.0
1573,-1.0756916528673723,1.0616839357386172,-0.02778957991593134,15.0,0.0
1574,-1.114255522926134,1.0002373576679011,-0.13756283868453856,15.0,0.0
1575,-0.8835649118918341,1.0641261381692169,-0.15152683492192998,15.0,0.0
1576,-1.1347305999034822,0.9752345888610621,-0.060365234014540525,15.0,0.0
1577,-0.9208562554182242,1.1441901884570551,-0.15574295601797317,15.0,0.0
1578,-0.7382707108257165,1.1789411400551755,-0.0782289694380559,15.0,0.0
1579,-1.0256330356785608,0.9389265206393083,-0.07506372950194495,15.0,0.0
1580,-1.2221534721938414,1.3121453963643683,0.19375096581993767,15.0,0.0
1581,-1.1725289796406089,0.8916473074549248,-0.009317814243480882,15.0,0.0
1582,-0.939442246682485,1.3459949213540057,0.07971215128231712,15.0,0.0
1583,-0.811907498642577,1.1436579493099046,-0.0683152665773118,15.0,0.0
1584,-1.1085886839316355,1.082820556063469,-0.04067278448771783,15.0,0.0
1585,-1.17600545470194,1.1764328627243403,-0.04911559651201369,15.0,0.0
1586,-1.1446440541465992,1.1802893344422387,0.07634461090161737,15.0,0.0
1587,-1.3493618289856053,0.8451388989118942,0.20329112869356236,15.0,0.0
1588,-1.0309439107368565,1.2288647241106974,0.017492027701907942,15.0,0.0
1589,-0.9598876713884215,1.2783816358723517,-0.07678265246797655,15.0,0.0
1590,-0.945083037744008,1.03476736672846,-0.03476112526776487,15.0,0.0
1591,-1.094888179684204,1.0377060294944707,0.04889357006948092,15.0,0.0
1592,-1.3215827229894015,1.153199809732394,0.06218201223250419,15.0,0.0
1593,-0.9856771098982344,1.3800233119092007,-0.05922760206068178,15.0,0.0
1594,-1.213808393560876,1.1125959850013303,0.18934553756432382,15.0,0.0
1595,-1.3314190610057022,0.8877342438853115,0.10751057979246126,15.0,0.0
1596,-1.255718567934598,1.0682438829488317,0.06141265538049445,15.0,0.0
1597,-1.165833375514448,0.8148708509188861,-0.20663214507439132,15.0,0.0
1598,-0.9557213000979823,1.2129689795074219,-0.009776315490147458,15.0,0.0
1599,-1.1712137868023156,1.0754766067567525,-0.08451112664446803,15.0,0.0
1600,-1.4596856469090373,0.550810123002924,0.2626735408318967,16.0,0.0
1601,-1.513574031310992,0.5333418817294505,0.06411158104276482,16.0,0.0
1602,-1.3875944617086966,0.650288726254954,0.3260495170925077,16.0,0.0
1603,-1.5161244336738404,0.6099246563223032,-0.013448155844471898,16.0,0.0
1604,-1.3715143597948138,0.6685525074287046,0.1850224846143037,16.0,0.0
1605,-1.4971465888494921,0.6306945096973267,0.25864603422317395,16.0,0.0
1606,-1.2904364582329766,0.6311693306366785,0.25045953540552096,16.0,0.0
1607,-1.552756297029408,0.6741553202038283,0.27475621899191793,16.0,0.0
1608,-1.1180960379933844,0.7363386902095077,0.04660777460972032,16.0,0.0
1609,-1.362488481059591,0.5118882035416739,-0.00048213016597609126,16.0,0.0
1610,-1.3441724613209591,0.7313396339274887,0.1118610087460371,16.0,0.0
1611,-1.411563256947027,0.6059360983817655,0.07589883583381574,16.0,0.0
1612,-1.478544735929197,0.6903038848593174,0.2842817644375261,16.0,0.0
1613,-1.494313074420706,0.763291699515325,0.16612760921760839,16.0,0.0
1614,-1.535667661609793,0.5397794194811141,0.17834640791926687,16.0,0.0
1615,-1.4299091423364811,0.7104517141593257,0.438765034139517,16.0,0.0
1616,-1.5195226618878497,0.44738038714126294,0.10880965116638874,16.0,0.0
1617,-1.3081677819119937,0.6699131635565085,0.09687969961926879,16.0,0.0
1618,-1.3857683762646955,0.5371217896406073,0.0946481860398577,16.0,0.0
1619,-1.6860653623588404,0.59787487515711,0.3446979725198494,16.0,0.0
1620,-1.3180780966361132,0.5058433743071152,0.10978812639455715,16.0,0.0
1621,-1.6012171562893647,0.5759396526758538,0.2280467251421372,16.0,0.0
1622,-1.5955891413549543,0.6879768092245997,0.2954165747509222,16.0,0.0
1623,-1.4288470083474678,0.7435605810210473,0.238168376104251,16.0,0.0
1624,-1.2982150781355555,0.7035698274975617,0.175256420387223,16.0,0.0
1625,-1.2756776163875427,0.6679973764044178,0.09036463173836029,16.0,0.0
1626,-1.5085862652606,0.6252872777533234,0.1514521780390905,16.0,0.0
1627,-1.537917128494008,0.5936947283242144,0.26169848344040225,16.0,0.0
1628,-1.5667055451420224,0.5233772797848165,0.2039392796307553,16.0,0.0
1629,-1.4085534839206235,0.7848514210778774,0.2828243701810188,16.0,0.0
1630,-1.4530819729910918,0.8170059991961278,0.2845110342009427,16.0,0.0
1631,-1.36169673857105,0.7118567726052917,0.253544538272812,16.0,0.0
1632,-1.3762882421689366,0.7334865965760899,0.1182818971770685,16.0,0.0
1633,-1.486317918087066,0.6419544656151481,0.29037419924401925,16.0,0.0
1634,-1.4985313769110893,0.6491910461637135,0.23956111863761453,16.0,0.0
1635,-1.4078967699946827,0.5631193465643158,0.189207542796146,16.0,0.0
1636,-1.371998248397163,0.5114603257163172,0.1645405859621435,16.0,0.0
1637,-1.4971465888494921,0.6306945096973267,0.25864603422317395,16.0,0.0
1638,-1.4870252497993328,0.621707015759097,0.10320230302228262,16.0,0.0
1639,-1.4798268409248156,0.6891910610930467,0.07767061990943713,16.0,0.0
1640,-1.405150577320969,0.7024062555689948,0.2283904965863408,16.0,0.0
1641,-1.5667055451420224,0.5233772797848165,0.2039392796307553,16.0,0.0
1642,-1.7168292604257187,0.5815454425269103,0.3701037452293181,16.0,0.0
1643,-1.3509097488574353,0.5076332802578257,0.11651982100421793,16.0,0.0
1644,-1.5777675024909281,0.5313778311581574,0.15255523957480532,16.0,0.0
1645,-1.5633879252993892,0.47690110696085464,0.25167105133249873,16.0,0.0
1646,-1.494313074420706,0.763291699515325,0.16612760921760839,16.0,0.0
1647,-1.3864812231691528,0.7620688048662685,0.25399669907395994,16.0,0.0
1648,-1.232553964442422,0.8437959245108417,0.1265101703299626,16.0,0.0
1649,-1.382151084853712,0.71639024407155,0.30128555487471287,16.0,0.0
1650,-1.39655536597831,0.741345281988073,0.23167290330845225,16.0,0.0
1651,-1.2970264565856566,0.6553774364638398,0.01667792109788324,16.0,0.0
1652,-1.4438066525443098,0.6113848170822176,0.1481499257358988,16.0,0.0
1653,-1.3447704813319261,0.6003426471064738,0.20328945855099867,16.0,0.0
1654,-1.5119817768456247,0.7110151121019059,0.27163478167960076,16.0,0.0
1655,-1.461276911903569,0.5691616910557806,0.24372378054987087,16.0,0.0
1656,-1.3692977981910954,0.6146573397731918,0.10157037778604572,16.0,0.0
1657,-1.5247393862403482,0.7374741880554405,0.20129946585632452,16.0,0.0
1658,-1.4470310166914917,0.7203802868061437,0.3144086101886723,16.0,0.0
1659,-1.4690984091942432,0.6807846495682586,0.12913331050396148,16.0,0.0
1660,-1.4563680954273357,0.6675397476030869,0.25547802478752135,16.0,0.0
1661,-1.3506791158156808,0.8636886095135646,0.1841766853812703,16.0,0.0
1662,-1.5467704780168385,0.5479546555093925,0.1269778967746189,16.0,0.0
1663,-1.4596856469090373,0.550810123002924,0.2626735408318967,16.0,0.0
1664,-1.6668509015659425,0.4128708676508286,0.230719715273779,16.0,0.0
1665,-1.4904479886512423,0.5574432266719169,0.3343215928691951,16.0,0.0
1666,-1.686639179571809,0.39156543984830633,0.16615202926293604,16.0,0.0
1667,-1.5709258542336588,0.6017762513478886,0.19295633992864003,16.0,0.0
1668,-1.4115558692332915,0.6093442027041818,0.14166998185140178,16.0,0.0
1669,-1.4070593794989856,0.5407893126932493,0.1427575341779817,16.0,0.0
1670,-1.5441238972510378,0.5009321873402834,0.17495837362035427,16.0,0.0
1671,-1.3592487602602437,0.5047891277250489,0.2151864328497755,16.0,0.0
1672,-1.41449903603852,0.49284575360052896,0.14877131844590052,16.0,0.0
1673,-1.6660355056752145,0.6094166865113224,0.21172007944845084,16.0,0.0
1674,-1.5118322548818792,0.4987168883073102,0.16846290082455517,16.0,0.0
1675,-1.4078967699946827,0.5631193465643158,0.189207542796146,16.0,0.0
1676,-1.5420874803237141,0.6592473741641791,0.19476113455766186,16.0,0.0
1677,-1.377447143086492,0.5758626735108725,0.09809527579223576,16.0,0.0
1678,-1.6407418908745925,0.5204769760408227,0.2503121334934793,16.0,0.0
1679,-1.4426188576438261,0.46235032808154586,0.2585551128611122,16.0,0.0
1680,-1.7477924235489295,0.3395044155895028,0.2366744243860655,16.0,0.0
1681,-1.5441238972510378,0.5009321873402834,0.17495837362035427,16.0,0.0
1682,-1.4304784178856673,0.5855644390088491,0.21818844880654692,16.0,0.0
1683,-1.4170067094638374,0.7031658134720113,0.045757926277244954,16.0,0.0
1684,-1.521966738959088,0.4945623777162216,0.060740591140454936,16.0,0.0
1685,-1.6698815385768087,0.476021884664081,0.3046814203550071,16.0,0.0
1686,-1.4438066525443098,0.6113848170822176,0.1481499257358988,16.0,0.0
1687,-1.5100826723357592,0.4673974840116908,0.13141319528792117,16.0,0.0
1688,-1.4073890795395798,0.5438290311433569,0.0015041474932204757,16.0,0.0
1689,-1.5131268727769474,0.5175090116915194,0.14938103082016801,16.0,0.0
1690,-1.4859506112074865,0.4266500726865238,0.12137516249909464,16.0,0.0
1691,-1.7226904017673412,0.4692608942571276,0.3029054657112513,16.0,0.0
1692,-1.524458766691004,0.36209106909960326,0.1530423894172681,16.0,0.0
1693,-1.5057105313259616,0.5785267552975678,0.19930765691744368,16.0,0.0
1694,-1.7036409719097292,0.5129348841852918,0.2066384743669959,16.0,0.0
1695,-1.7110379112404352,0.4452767624531751,0.2322121685367039,16.0,0.0
1696,-1.5516384427358276,0.4495273497898638,0.11523053959741986,16.0,0.0
1697,-1.3316199590442568,0.5940050479192209,0.25380471120156983,16.0,0.0
1698,-1.6938242527662715,0.35033496594775226,0.09647839426185156,16.0,0.0
1699,-1.6475392728992562,0.4534519649936032,0.27573563834101766,16.0,0.0
1700,-1.2461646501372379,0.4716037794926675,0.19869922936180534,17.0,0.0
1701,-1.231281276429267,0.557596958696975,0.19651639529379006,17.0,0.0
1702,-1.0099936632226627,0.7389900630286965,0.22944691420036134,17.0,0.0
1703,-1.1089865694019787,0.403928995803614,0.09657211141503158,17.0,0.0
1704,-1.3618858499533268,0.42129317629068885,0.25836865626840716,17.0,0.0
1705,-1.022188861485683,0.39344431621901255,-0.030733602382416347,17.0,0.0
1706,-1.2331798331148938,0.47482591222576037,0.2394428018134508,17.0,0.0
1707,-1.3196183481085186,0.28966864136128767,0.1780375939585761,17.0,0.0
1708,-1.4132824765760743,0.36343901189950395,0.23951807984750317,17.0,0.0
1709,-1.404998530162883,0.30126997778682973,0.304723225494637,17.0,0.0
1710,-1.0909417634390546,0.3004232010340389,0.2066209078137815,17.0,0.0
1711,-1.363585876182765,0.33869620621764074,0.30125305173120565,17.0,0.0
1712,-1.2642309547795179,0.32124368774851303,0.2247716419725589,17.0,0.0
1713,-1.193035652339139,0.36097300879960087,0.14028264081703118,17.0,0.0
1714,-1.3773781045598956,0.44555197151003834,0.18934400854829442,17.0,0.0
1715,-1.3341526689869494,0.5105275754402393,0.29701086607725585,17.0,0.0
1716,-1.140229941967878,0.328907709842334,0.21052648771060412,17.0,0.0
1717,-1.1862039952190655,0.31724733701803054,0.18643239860533817,17.0,0.0
1718,-1.1518561320671274,0.3982772809920925,0.13700645311607096,17.0,0.0
1719,-1.272528305233695,0.5203649478519162,0.19984452669323627,17.0,0.0
1720,-1.160575935261776,0.33344510627165225,0.25824486364622307,17.0,0.0
1721,-1.3016819974011136,0.3715542680022905,0.25009532054966066,17.0,0.0
1722,-1.2784348472972389,0.3268329240787451,0.17469241816252706,17.0,0.0
1723,-1.1590650872039756,0.543183253730986,0.26560438950716114,17.0,0.0
1724,-1.32486718313741,0.39350623923695977,0.27929540397732033,17.0,0.0
1725,-1.2778764649655558,0.13169192384379302,0.22233552716631583,17.0,0.0
1726,-1.3118917903984237,0.10954201787263214,0.18345647283645772,17.0,0.0
1727,-1.1880261275248731,0.4168816840109524,0.12544054812033206,17.0,0.0
1728,-1.3441926960900314,0.22906165440910245,0.2499884330308011,17.0,0.0
1729,-1.2979361424713383,0.32220234046551244,0.23181820893465616,17.0,0.0
1730,-1.3207366907378753,0.4231059481185068,0.3894610658687053,17.0,0.0
1731,-1.4371611005772933,0.1795735941379347,0.32675303473926476,17.0,0.0
1732,-1.2669391179972482,0.33877916481674786,0.20624086613446974,17.0,0.0
1733,-1.296387027050157,0.5745016635390487,0.2656684441531422,17.0,0.0
1734,-1.2808996550631637,0.3444786743806061,0.15607994620469123,17.0,0.0
1735,-1.1502375714447788,0.36671153895087416,0.09994681493781316,17.0,0.0
1736,-1.404998530162883,0.30126997778682973,0.304723225494637,17.0,0.0
1737,-1.474881020936551,0.3076709796941735,0.24434646400632026,17.0,0.0
1738,-1.2047512699139458,0.4859594611215122,0.1491697944881863,17.0,0.0
1739,-1.416885454564869,0.2529970794092441,0.1712623984367368,17.0,0.0
1740,-1.3873502093860317,0.27872730888885033,0.3728495580826383,17.0,0.0
1741,-1.4406155927623587,0.09203144875776378,0.3045184448611033,17.0,0.0
1742,-1.4342198036514566,0.1621600733080196,0.34508982451488257,17.0,0.0
1743,-1.1860402339233862,0.5916058443477229,0.2670844244742754,17.0,0.0
1744,-1.2574737840878827,0.6296257624315673,0.24373777343748365,17.0,0.0
1745,-1.3602196769839419,0.5597292991308419,0.298024053686325,17.0,0.0
1746,-1.1502375714447788,0.36671153895087416,0.09994681493781316,17.0,0.0
1747,-1.5389161745648983,0.2927390928801173,0.2767906567197012,17.0,0.0
1748,-1.4828687211955252,0.2692105204926405,0.24079830774361394,17.0,0.0
1749,-1.4590592139500211,0.2838325986185904,0.3133390333111937,17.0,0.0
1750,-1.0396972170902852,0.6121035778205514,0.0896078778075921,17.0,0.0
1751,-1.2666150158806317,0.475997261483891,0.2463712578686172,17.0,0.0
1752,-1.2980414782921113,0.5476279229087192,0.39090097242816324,17.0,0.0
1753,-1.2295004915173746,0.36694663270224676,0.3094215672057296,17.0,0.0
1754,-1.1985004744032803,0.4418576454299012,0.19554888702990347,17.0,0.0
1755,-1.4342976244656231,0.5010912119518106,0.26200220261349033,17.0,0.0
1756,-1.3739975251495253,0.317706812663031,0.2790768945993615,17.0,0.0
1757,-1.464334770451997,0.2276966728737888,0.32825266479148807,17.0,0.0
1758,-1.2074564159636854,0.7289244455960138,0.28969914147732323,17.0,0.0
1759,-1.3753818321762412,0.4275194482688788,0.20811660246992414,17.0,0.0
1760,-1.233054821789049,0.36080816852502456,0.24513240379445772,17.0,0.0
1761,-1.404998530162883,0.30126997778682973,0.304723225494637,17.0,0.0
1762,-1.1297014178093028,0.4311831990432976,0.1905803740050218,17.0,0.0
1763,-1.4362691318561822,0.38556505953234005,0.2686761522183001,17.0,0.0
1764,-1.2764687893800921,0.40965714468524245,0.13173648391613357,17.0,0.0
1765,-1.2919620991762737,0.5157875383739662,0.2569407897386326,17.0,0.0
1766,-1.2275677526252569,0.3350774747389479,0.03578567537292915,17.0,0.0
1767,-1.5054265672337581,0.1152731158038253,0.06159391979892942,17.0,0.0
1768,-1.384382531942903,0.2969452778986431,0.25688673865208694,17.0,0.0
1769,-1.287787433433052,0.5448711347923013,0.13064830888240575,17.0,0.0
1770,-1.4164120438639185,0.4592734817703514,0.34973783811326065,17.0,0.0
1771,-1.4134891801886944,0.23669974877974273,0.4258366380574068,17.0,0.0
1772,-1.4458524793841343,0.43402572354948893,0.3844807776664171,17.0,0.0
1773,-1.1057738844348726,0.6839484540684178,0.2415975475034936,17.0,0.0
1774,-1.323366234398469,0.6328181931369189,0.25730374465243394,17.0,0.0
1775,-1.474881020936551,0.3076709796941735,0.24434646400632026,17.0,0.0
1776,-1.3777489169432422,0.34423619337565037,0.2511807149816249,17.0,0.0
1777,-1.3461507869292622,0.5540337145300439,0.3481623329498224,17.0,0.0
1778,-1.309668570471667,0.41109331064435084,0.13869880406997748,17.0,0.0
1779,-1.4081543386788626,0.4979466375130154,0.353167883469036,17.0,0.0
1780,-1.2909059548950765,0.2786507450821086,0.2779259556661005,17.0,0.0
1781,-1.3686222046511958,0.7102692663884891,0.35166005595207184,17.0,0.0
1782,-1.272528305233695,0.5203649478519162,0.19984452669323627,17.0,0.0
1783,-1.5754722438077335,0.19702020740342582,0.2713195949210423,17.0,0.0
1784,-1.5658183705793745,0.3739167894451115,0.31452314860166597,17.0,0.0
1785,-1.634040139428642,0.23155300610286894,0.15717270881542333,17.0,0.0
1786,-1.3651993290774245,0.44812146062741876,0.2303953415973971,17.0,0.0
1787,-1.5792454744549596,0.26934025843466536,0.3356923824334193,17.0,0.0
1788,-1.4120456082543016,0.3184800405332596,0.14669519766444733,17.0,0.0
1789,-1.221887589679405,0.2904623966498868,0.08248397663902801,17.0,0.0
1790,-1.231281276429267,0.557596958696975,0.19651639529379006,17.0,0.0
1791,-1.4437902540028058,0.22345878832535307,0.2805146937707598,17.0,0.0
1792,-1.3819107465698979,0.4910710098989085,0.14214373592773988,17.0,0.0
1793,-1.4703419616540514,0.22286165963771692,0.12370846113468914,17.0,0.0
1794,-1.2961894059751708,0.36889699200580395,0.08696671530438022,17.0,0.0
1795,-1.2586987973924475,0.5145445360251742,0.2500179299531448,17.0,0.0
1796,-1.4187418491668022,0.4770255803427784,0.3310663107019593,17.0,0.0
1797,-1.3018393471536183,0.3125298907644935,0.10197452623455128,17.0,0.0
1798,-1.2782621443246542,0.5425627100896325,0.3434552330935902,17.0,0.0
1799,-1.4991487306814042,0.36162864004464235,0.31041653592171164,17.0,0.0
1800,-1.124424325872766,0.666263239794535,0.006006867229207513,18.0,0.0
1801,-1.3548978192513104,0.648517907516394,0.3193992939080655,18.0,0.0
1802,-1.279664730711037,0.5834379422643998,0.13413740969164661,18.0,0.0
1803,-1.1258910663056558,0.7339053767666759,0.14499159251808047,18.0,0.0
1804,-1.1369566032485843,0.8431159662606094,0.03188744145043054,18.0,0.0
1805,-1.2596685869277242,0.6474842092745606,0.22500719057271673,18.0,0.0
1806,-1.1339768905088006,0.6953038741146731,0.1415559508926269,18.0,0.0
1807,-1.3306683651411362,0.7054509194697482,0.18182494745191813,18.0,0.0
1808,-1.2575363369810502,0.5574403853406911,0.03957805293535799,18.0,0.0
1809,-1.3197156500620164,0.5051857308310437,0.3469185197965701,18.0,0.0
1810,-1.0147584755694945,0.5588176482979457,0.023311516719962788,18.0,0.0
1811,-1.0091588169509031,0.7521716707098894,0.048528276973815676,18.0,0.0
1812,-1.0915660314780617,0.664701192634046,-0.0007388261958836129,18.0,0.0
1813,-1.192862067386427,0.7690889425955084,0.195380980097427,18.0,0.0
1814,-1.0603971260220604,0.6813496700759425,-0.026321765265748365,18.0,0.0
1815,-1.2343471780063804,0.5354738601137037,0.010331397384362617,18.0,0.0
1816,-1.0559673155286022,0.8283997388499538,0.1435637259883057,18.0,0.0
1817,-0.9735963325768423,0.7330887004734836,0.060359931510148956,18.0,0.0
1818,-1.2595430872661035,0.6246571292305694,0.17879900003809224,18.0,0.0
1819,-1.1258910663056558,0.7339053767666759,0.14499159251808047,18.0,0.0
1820,-0.9500216601516653,0.5743836997723357,-0.009464368047929383,18.0,0.0
1821,-1.1328289686277042,0.797277883060042,0.0792648804313818,18.0,0.0
1822,-1.120789168846648,0.7997555778991743,0.12042184105728493,18.0,0.0
1823,-1.1441554130683484,0.6745618722810995,0.1192082236700655,18.0,0.0
1824,-1.1522741425519896,0.6359805108166837,0.11567255073748917,18.0,0.0
1825,-1.2552075067781452,0.6118059357315402,0.2623922564521821,18.0,0.0
1826,-1.384316086971578,0.5186784273095035,0.11370357389868463,18.0,0.0
1827,-1.0559673155286022,0.8283997388499538,0.1435637259883057,18.0,0.0
1828,-1.225533211306649,0.6141051033887559,0.18139606972636707,18.0,0.0
1829,-1.190938171552973,0.5451136157972577,0.03554754010547195,18.0,0.0
1830,-1.2004152811798452,0.5740528807853266,0.17095153582373335,18.0,0.0
1831,-1.106467183410639,0.614604744767225,0.10355770947006776,18.0,0.0
1832,-1.2104295556795108,0.6643610736614249,0.07701095088021737,18.0,0.0
1833,-1.163473618396869,0.5232793412817571,0.14575867617822047,18.0,0.0
1834,-1.1740923067225935,0.8287845248404788,0.22105768616543586,18.0,0.0
1835,-1.0455123824991772,0.6566123076390474,0.042968631994958706,18.0,0.0
1836,-1.0406765094269832,0.7221098227553804,0.018448003346004826,18.0,0.0
1837,-1.1472273901722345,0.6465714748098293,0.24506083420647334,18.0,0.0
1838,-0.9967234340640809,0.4677820562632994,-0.047074432353185425,18.0,0.0
1839,-1.2122252015488897,0.5487665848575818,0.08361031612025993,18.0,0.0
1840,-0.949256239762533,0.46094981758427533,-0.003918068328641111,18.0,0.0
1841,-1.0999973164063825,0.7954879771093316,0.07253318582172064,18.0,0.0
1842,-1.0980725184926219,0.777416833725207,0.09138187959341837,18.0,0.0
1843,-1.0915660314780617,0.664701192634046,-0.0007388261958836129,18.0,0.0
1844,-1.274153852624532,0.6495926342162784,0.10934391974711888,18.0,0.0
1845,-1.2615353864113859,0.6426750984794101,0.15997983399312737,18.0,0.0
1846,-1.1791644034596254,0.5473640601029406,0.07677603951497058,18.0,0.0
1847,-1.1886400441523526,0.6091452463790178,0.24853100796990468,18.0,0.0
1848,-1.1121596824085789,0.7279439214894633,0.19527751041524155,18.0,0.0
1849,-1.2004152811798452,0.5740528807853266,0.17095153582373335,18.0,0.0
1850,-1.059182670708529,0.8553690666371537,0.11547789668004338,18.0,0.0
1851,-1.1441554130683484,0.6745618722810995,0.1192082236700655,18.0,0.0
1852,-1.2954722315762726,0.6762282807633816,0.20354894378261457,18.0,0.0
1853,-1.1243757373551675,0.6243390789064276,0.21596181728914182,18.0,0.0
1854,-1.1955337530305337,0.6855196758382791,0.23869276254991395,18.0,0.0
1855,-1.0474824136546974,0.5738026410248677,0.085971138364688,18.0,0.0
1856,-1.1373655710767958,0.8564549465530529,0.32448020532023597,18.0,0.0
1857,-1.2642782329706677,0.6700166452135911,0.13168731059773542,18.0,0.0
1858,-1.2975787341289782,0.5604703445906282,0.21025953286913662,18.0,0.0
1859,-1.4240884791934243,0.521921083100572,0.28426694292553245,18.0,0.0
1860,-1.312496382932359,0.5852278482151103,0.14086910430130722,18.0,0.0
1861,-1.0105073726471694,0.7839501092922398,0.08546980424514261,18.0,0.0
1862,-1.0353556987931372,0.723144979791241,0.15758532634763428,18.0,0.0
1863,-1.0045572047752356,0.7395477277443102,0.13204999460431055,18.0,0.0
1864,-1.1619591863172394,0.7853847340212402,0.16984716383940401,18.0,0.0
1865,-1.151013377916975,0.6730275401995793,0.217294213622592,18.0,0.0
1866,-1.1691671736550036,0.8582984932795735,0.0943248400967247,18.0,0.0
1867,-1.1122833048899134,0.8845575359843063,0.21602515860799631,18.0,0.0
1868,-1.062223799991651,0.6995618569105369,-0.045282973674698024,18.0,0.0
1869,-1.0455123824991772,0.6566123076390474,0.042968631994958706,18.0,0.0
1870,-1.1122833048899134,0.8845575359843063,0.21602515860799631,18.0,0.0
1871,-1.1365330749293765,0.4749088708248673,0.1444306162167152,18.0,0.0
1872,-1.2366800544673304,0.7591446960925761,0.17038857586004963,18.0,0.0
1873,-1.2979178459425877,0.8537741474744565,0.06420162327388956,18.0,0.0
1874,-1.3077612372277951,0.5398683322320887,0.18798079374166404,18.0,0.0
